"","x"
"209",0.066725325
"210",0.0408605
"211",0.0136203
"212",0.023590936
"213",0.096310319
"214",0.0136203
"215",0.073347412
"216",0.043070823
"217",0.03045538
"218",0.057785827
"219",0.040860333
"220",0.091367541
"221",0.047182392
"222",0.088270142
"223",0.073348062
"224",0.113139106
"225",0.057786063
"226",0.01362
"227",0.023590878
"228",0.050962737
"229",0.033363153
"230",0.038524167
"231",0.043071202
"232",0.0272406
"233",0.0136203
"234",0.033363112
"235",0.019261023
"236",0.063884678
"237",0.049108357
"238",0.04910869
"239",0.038523672
"240",0.0408612
"241",0.03045623
"242",0.049108856
"243",0.070773213
"244",0.04307136
"245",0.079419709
"246",0.086142341
"247",0.08396133
"248",0.01362
"249",0.104619054
"250",0.050962149
"251",0.043071392
"252",0.0681014
"253",0.087212926
"254",0.08396232
"255",0.136882789
"256",0.043071234
"257",0.087212504
"258",0.100088764
"259",0.100089226
"260",0.214924969
"261",0.195012886
"262",0.174956762
"263",0.069450215
"264",0.140229765
"265",0.092377664
"266",0.218350731
"267",0.149203021
"268",0.161732649
"269",0.05778618
"270",0.056158105
"271",0.050961855
"272",0.083960844
"273",0.099157212
"274",0.043071771
"275",0.100088573
"276",0.128493812
"277",0.0544814
"278",0.0408611
"279",NA
"280",0.06672557
"281",0.045173817
"282",0.0681018
"283",0.128494395
"284",0.07077327
"285",0.138901312
"286",0.209682172
"287",0.125573016
"288",0.083961428
"289",0.069450391
"290",0.157666043
"291",0.050962656
"292",0.146695009
"293",0.040860533
"294",0.050962282
"295",0.102831156
"296",0.0272407
"297",0.033362744
"298",0.1645751
"299",0.086142878
"300",0.083961103
"301",0.03045614
"302",0.159422131
"303",0.113139106
"304",0.14478649
"305",0.112315532
"306",0.099156718
"307",0.074601894
"308",0.069450411
"309",0.023591571
"310",0.118739986
"311",0.074601748
"312",0.142851512
"313",0.069450391
"314",0.079419709
"315",0.033362703
"316",0.113139154
"317",0.040861
"318",0.117166669
"319",0.136883127
"320",0.049108995
"321",0.03045623
"322",0.043071487
"323",0.04910844
"324",0.095341429
"325",0.147954697
"326",0.206562954
"327",0.250406593
"328",0.107246426
"329",0.078242997
"330",0.078243276
"331",0.086142088
"332",0.099157528
"333",0.050961855
"334",0.05096255
"335",0.062415903
"336",0.099156676
"337",0.081721233
"338",0.056157911
"339",0.07824258
"340",0.057786322
"341",0.096310701
"342",0.124087201
"343",0.043071392
"344",0.079419588
"345",0.060911833
"346",0.079419623
"347",0.050962737
"348",0.045173455
"349",0.087212489
"350",0.04910844
"351",0.050962603
